city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
bradenton,fl,circle,3600.0,8/5/2012,27.4986111,-82.575,2004
farmington,me,fireball,600.0,11/20/2013,44.6705556,-70.1516667,2013
olympia (east of),wa,formation,120.0,11/20/2002,47.0380556,-122.8994444,1997
cupertino,ca,circle,30.0,6/12/2007,37.3230556,-122.0311111,2007
danvers,ma,oval,30.0,5/15/2013,42.575,-70.9305556,2013
vancouver,wa,fireball,300.0,8/30/2010,45.6388889,-122.6602778,2010
oklahoma city,ok,cone,30.0,3/19/2002,35.4675,-97.5161111,2002
guerneville,ca,formation,300.0,8/10/1999,38.5019444,-122.995,1999
stover,mo,other,180.0,6/20/2005,38.4408333,-92.9916667,2005
woodstock,il,egg,60.0,8/1/2003,42.3147222,-88.4486111,2003
charlotte,nc,light,45.0,4/16/2005,35.2269444,-80.8433333,2005
louisa,ky,light,1200.0,10/30/2006,38.1141667,-82.6033333,2006
auburn,wa,light,240.0,3/13/2012,47.3075,-122.2272222,2012
winnebago county (west of),il,light,1800.0,3/2/2004,42.2661111,-89.2411111,2004
canajoharie,ny,flash,3600.0,11/21/2010,42.9055556,-74.5722222,2010
circleville,oh,other,90.0,6/3/2010,39.6005556,-82.9461111,2010
downers grove,il,light,120.0,8/30/2010,41.8088889,-88.0111111,2010
garden city,sc,fireball,60.0,12/20/2012,33.5927778,-79.0088889,2012
costa mesa,ca,changing,900.0,8/5/2012,33.6411111,-117.9177778,1980
seguin,tx,other,1.0,10/25/2011,29.5686111,-97.9644444,2011
alpharetta,ga,light,60.0,5/12/2010,34.0752778,-84.2941667,2010
chanhassen,mn,light,60.0,2/14/2006,44.8622222,-93.5305556,2005
crystal,nm,light,300.0,4/13/2010,36.0458333,-108.9655556,2009
dothan,al,circle,10.0,11/11/2013,31.2230556,-85.3905556,2013
downers grove,il,cylinder,600.0,7/13/2005,41.8088889,-88.0111111,2005
jamestown,tn,light,45.0,11/17/1999,36.4275,-84.9319444,1999
hudson,ks,triangle,1200.0,7/25/2004,38.1055556,-98.6597222,1973
winsted,ct,circle,2700.0,8/5/2009,41.9211111,-73.0605556,2008
memphis,tn,rectangle,60.0,11/21/2010,35.1494444,-90.0488889,2010
antioch,ca,light,300.0,2/3/2012,38.005,-121.8047222,2012
pomona,ca,light,300.0,5/15/2006,34.0552778,-117.7513889,2006
riverside,ca,circle,85.0,5/11/2000,33.9533333,-117.3952778,2000
cochran,ga,light,300.0,5/14/2002,32.3866667,-83.3547222,2002
merced,ca,circle,30.0,5/15/2013,37.3022222,-120.4819444,2013
gasport,ny,light,60.0,8/5/2009,43.1991667,-78.5763889,2009
san jose,ca,light,60.0,10/30/2006,37.3394444,-121.8938889,2006
los angeles,ca,cigar,5.0,10/8/2007,34.0522222,-118.2427778,2007
worcester,ma,rectangle,5.0,12/20/2012,42.2625,-71.8027778,2012
chicago,il,cone,1200.0,2/4/2013,41.85,-87.65,2013
phoenix,az,formation,900.0,2/3/2012,33.4483333,-112.0733333,2012
st. cloud,fl,fireball,120.0,10/30/2012,28.2486111,-81.2813889,2012
coal creek,co,sphere,1200.0,1/10/2014,38.3611111,-105.1477778,2014
panton,vt,triangle,180.0,11/26/2003,44.1486111,-73.3408333,2003
scottdale,pa,light,60.0,6/12/2008,40.1002778,-79.5872222,2008
belfair,wa,circle,300.0,10/11/2005,47.4508333,-122.8261111,2005
mansfield,oh,disk,900.0,6/18/2004,40.7583333,-82.5155556,1965
lafayette,co,other,2.0,3/19/2009,39.9936111,-105.0891667,2009
gastonia,nc,light,180.0,6/27/2011,35.2619444,-81.1875,2011
rineyville,ky,triangle,300.0,7/5/2008,37.7494444,-85.97,2008
wilmington island (savannah),ga,diamond,120.0,2/16/1999,32.0033333,-80.9738889,1999
hudson,nc,rectangle,60.0,5/13/2012,35.8483333,-81.4961111,2012
wenatchee,wa,circle,15.0,5/2/2011,47.4236111,-120.3091667,2011
kearney,ne,oval,10.0,2/4/2013,40.6994444,-99.0811111,2012
tallahassee,fl,light,2700.0,3/4/2008,30.4380556,-84.2808333,2007
los angeles,ca,oval,900.0,10/30/2012,34.0522222,-118.2427778,2012
satellite beach,fl,fireball,900.0,12/12/2013,28.1758333,-80.5902778,2013
clarksfield,oh,cigar,240.0,12/19/2003,41.195,-82.4116667,1980
cottontown,tn,disk,5400.0,8/30/2013,36.4513889,-86.5380556,2013
mount shasta (on),ca,light,2.0,9/4/2003,41.31,-122.3094444,2003
sierra vista,az,light,10800.0,1/28/1999,31.5544444,-110.3030556,1998
milliken,co,light,10.0,6/12/2008,40.3294444,-104.8547222,2008
winterset,ia,disk,900.0,10/30/2006,41.3308333,-94.0136111,2006
mosinee,wi,triangle,900.0,5/14/2002,44.7930556,-89.7030556,2002
phoenix (north of),az,fireball,10.0,4/2/1999,33.4483333,-112.0733333,1999
middletown,ct,fireball,120.0,10/8/2007,41.5622222,-72.6511111,1969
columbia,md,fireball,20.0,2/1/2007,39.2402778,-76.8397222,2006
bel air,md,egg,2400.0,4/27/2007,39.5358333,-76.3486111,2007
unity,me,circle,900.0,10/30/2012,44.6111111,-69.335,2012
carlsbad,ca,chevron,20.0,3/31/2008,33.1580556,-117.3497222,2008
blacksburg,sc,light,7200.0,4/26/1999,35.1211111,-81.5161111,1972
round rock,tx,fireball,300.0,8/30/2013,30.5080556,-97.6786111,2013
greensburg,in,triangle,600.0,12/12/2011,39.3372222,-85.4836111,2011
ravenna,oh,sphere,30.0,8/30/2013,41.1575,-81.2422222,2013
glenwood,ia,light,900.0,9/2/2005,41.0469444,-95.7422222,2003
bellingham,wa,circle,180.0,4/4/2014,48.7597222,-122.4869444,2014
new york city (manhattan),ny,disk,5.0,10/8/2007,40.7141667,-74.0063889,1982
ashland,oh,cone,300.0,7/16/2006,40.8686111,-82.3183333,1998
st. louis,mo,changing,90.0,1/5/2011,38.6272222,-90.1977778,2010
miami,fl,cylinder,4.0,10/31/2008,25.7738889,-80.1938889,2008
cleburne,tx,light,10.0,1/10/2009,32.3475,-97.3863889,2008
sneedville,tn,circle,90.0,10/3/2013,36.5297222,-83.2175,2013
san antonio,tx,fireball,2700.0,1/21/2008,29.4238889,-98.4933333,2008
lakewood,ca,circle,180.0,2/18/2011,33.8536111,-118.1330556,2011
el paso,tx,cigar,300.0,5/27/2003,31.7586111,-106.4863889,2003
campbell,ca,oval,300.0,4/27/2007,37.2872222,-121.9488889,1972
mankato,mn,other,600.0,4/27/2007,44.1636111,-93.9991667,1988
north las vegas,nv,formation,300.0,4/18/2012,36.1988889,-115.1166667,2012
newtown,pa,flash,10.0,10/14/2013,40.2291667,-74.9372222,2013
star,id,fireball,120.0,7/6/2011,43.6922222,-116.4925,2011
westfield,in,light,2.0,10/30/2006,40.0427778,-86.1275,2006
clovis,ca,circle,900.0,4/13/2010,36.8252778,-119.7019444,2008
salem,or,sphere,1800.0,8/5/2012,44.9430556,-123.0338889,2012
downey,ca,disk,60.0,3/23/2011,33.94,-118.1316667,2011
fredericksburg,va,fireball,5.0,3/16/2000,38.3030556,-77.4608333,2000
hillsboro,or,light,1200.0,8/5/2001,45.5230556,-122.9886111,2001
southfield,mi,disk,900.0,1/24/2014,42.4733333,-83.2219444,2014
orlando,fl,disk,900.0,11/28/2007,28.5380556,-81.3794444,1977
penn valley,ca,other,300.0,2/8/2005,39.1961111,-121.19,2005
modesto,ca,chevron,30.0,1/19/2005,37.6391667,-120.9958333,2005
san diego,ca,light,240.0,6/12/2002,32.7152778,-117.1563889,2002
baltimore,md,circle,300.0,4/3/2011,39.2902778,-76.6125,2011
melbourne,fl,fireball,60.0,7/3/2013,28.0833333,-80.6083333,2013
fredericksburg,va,disk,120.0,6/9/2009,38.3030556,-77.4608333,2009
scottsdale (north of),az,other,1200.0,4/28/2001,33.5091667,-111.8983333,1995
la mesilla,nm,circle,5400.0,10/8/2007,35.9483333,-106.07,2007
jean,nv,disk,4.0,1/10/2009,35.7788889,-115.3230556,2008
new york city (brooklyn),ny,circle,15.0,10/2/1999,40.7141667,-74.0063889,1994
overland park,ks,circle,120.0,3/21/2003,38.9822222,-94.6705556,1999
oak grove,ky,changing,180.0,10/8/2007,36.665,-87.4427778,2007
los angeles,ca,disk,600.0,8/5/2001,34.0522222,-118.2427778,1970
upland,ca,rectangle,20.0,5/12/2011,34.0975,-117.6475,2011
dallas,tx,egg,86400.0,8/30/2013,32.7833333,-96.8,2012
columbia,mo,sphere,120.0,12/12/2009,38.9516667,-92.3338889,2009
chicago,il,oval,300.0,10/11/2005,41.85,-87.65,2005
san bernardino,ca,fireball,300.0,12/12/2011,34.1083333,-117.2888889,2011
miami,fl,disk,10.0,6/3/2003,25.7738889,-80.1938889,2003
kodiak,ak,triangle,180.0,8/30/2013,57.79,-152.4072222,2013
davie,fl,fireball,600.0,1/16/2014,26.0625,-80.2333333,2014
yorba linda,ca,triangle,120.0,10/11/2005,33.8886111,-117.8122222,2005
peoria,az,sphere,900.0,11/20/2013,33.5805556,-112.2366667,2013
monticello,ny,cross,1500.0,12/7/2006,41.6555556,-74.6897222,2006
elizaville,ky,other,60.0,3/7/1998,38.4194444,-83.8255556,1981
renner,sd,flash,2.0,10/19/2011,43.6455556,-96.7280556,2011
stratford,nj,sphere,600.0,2/18/2011,39.8266667,-75.0158333,1985
shrewsbury,ma,light,300.0,1/10/2014,42.2958333,-71.7133333,2013
running springs,ca,changing,30.0,3/23/2011,34.2077778,-117.1083333,2011
garden grove,ca,diamond,180.0,7/3/2013,33.7738889,-117.9405556,2013
sunnyvale,ca,disk,10.0,8/5/2009,37.3688889,-122.0352778,2009
okeechobee,fl,fireball,600.0,11/19/2012,27.2436111,-80.83,2012
greenwood,in,fireball,1800.0,7/6/2011,39.6136111,-86.1066667,2011
leavenworth,ks,fireball,2.0,12/20/2012,39.3111111,-94.9222222,2012
rogersville,tn,light,2700.0,9/9/2003,36.4072222,-83.0055556,2003
soquel,ca,other,80.0,8/7/2011,36.9880556,-121.9555556,1998
albuquerque,nm,formation,20.0,4/12/2013,35.0844444,-106.6505556,2013
salt lake city,ut,disk,1800.0,11/17/1999,40.7608333,-111.8902778,1990
lancaster,oh,light,120.0,6/23/2004,39.7136111,-82.5994444,2004
livonia,mi,changing,300.0,6/23/2010,42.3683333,-83.3527778,2010
statesboro,ga,light,1800.0,12/7/2006,32.4486111,-81.7833333,2006
brentwood,mo,other,70.0,10/31/2008,38.6175,-90.3491667,2008
springfield,mo,triangle,4.0,6/12/2008,37.2152778,-93.2980556,2007
forest hills (queens),ny,light,180.0,4/12/2013,40.7161111,-73.8505556,2013
wood lake,ne,light,2.0,11/28/2007,42.6386111,-100.2377778,2007
deridder,la,triangle,900.0,1/31/2004,30.8461111,-93.2888889,2004
tinley park,il,light,2.0,4/16/2005,41.5733333,-87.7844444,1979
greenfield,in,disk,900.0,9/24/2012,39.785,-85.7694444,2012
yucca valley (rural),ca,diamond,900.0,3/11/2003,34.1141667,-116.4313889,2003
poulsbo (north of),wa,fireball,2.0,9/26/1998,47.7361111,-122.6452778,1998
somerville,nj,fireball,3.0,12/2/2000,40.5741667,-74.6102778,2000
emory (5 mi east of),tx,fireball,4.0,8/5/2001,32.8744444,-95.7652778,1998
licking,mo,light,120.0,7/1/2002,37.4994444,-91.8569444,2002
bellevue,wa,triangle,180.0,4/28/2001,47.6105556,-122.1994444,2000
martinsburg,wv,oval,900.0,10/30/2006,39.4561111,-77.9641667,1986
martinez,ca,light,240.0,10/31/2008,38.0194444,-122.1330556,2008
venice,ca,changing,480.0,12/12/2009,33.9908333,-118.4591667,2009
logansport,in,light,600.0,4/27/2004,40.7544444,-86.3566667,2004
lawrenceville,ga,formation,180.0,5/15/2006,33.9561111,-83.9880556,2003
san luis obispo,ca,circle,5.0,10/8/2007,35.2827778,-120.6586111,2007
knappa,or,circle,600.0,8/30/2013,46.1852778,-123.5847222,2013
browns summit,nc,changing,900.0,9/15/2005,36.2125,-79.7138889,2005
houston,tx,circle,1200.0,8/16/2002,29.7630556,-95.3630556,2002
lincolnshire,il,fireball,7.0,1/28/1999,42.19,-87.9083333,1998
tucson,az,light,600.0,10/30/2006,32.2216667,-110.9258333,1997
new york (upstate),ny,light,900.0,7/25/2004,40.7141667,-74.0063889,2004
loves park,il,triangle,180.0,3/4/2008,42.32,-89.0580556,2008
woodinville,wa,light,60.0,6/12/2002,47.7544444,-122.1622222,2002
livermore,ca,light,300.0,3/18/2014,37.6819444,-121.7669444,2014
oak forest,il,sphere,10.0,4/14/2009,41.6027778,-87.7438889,2009
lake victor,tx,sphere,8.0,2/16/1999,30.9088889,-98.1930556,1971
encinitas,ca,disk,10.0,2/1/2007,33.0369444,-117.2911111,2007
sandpoint,id,other,10.0,5/11/2005,48.2766667,-116.5522222,2005
ridgecrest,ca,circle,37800.0,7/6/2010,35.6225,-117.67,2010
millbrook,al,oval,2.0,10/31/2008,32.4797222,-86.3619444,2007
charlotte,nc,cigar,120.0,1/28/1999,35.2269444,-80.8433333,1997
st. louis,mo,chevron,15.0,11/21/2010,38.6272222,-90.1977778,2010
coventry,ri,light,900.0,11/4/2012,41.7,-71.6833333,2012
taylorsville,ut,circle,600.0,10/30/2012,40.6677778,-111.9380556,2012
lakemont,ny,circle,10.0,6/12/2007,42.5161111,-76.9283333,2007
saltsburg,pa,triangle,20.0,3/19/2002,40.4863889,-79.4516667,2002
glen burnie,md,sphere,240.0,11/9/2004,39.1625,-76.625,2004
granite falls,wa,light,1200.0,4/25/2002,48.0841667,-121.9675,2002
coos bay,or,cigar,780.0,11/28/2007,43.3666667,-124.2166667,2007
copperas cove,tx,oval,120.0,8/5/2009,31.1238889,-97.9027778,2009
new york city (staten island),ny,fireball,60.0,11/26/2003,40.7141667,-74.0063889,2003
van alstyne,tx,rectangle,4.0,11/28/2007,33.4213889,-96.5769444,2007
litchfield park,az,cross,60.0,9/29/2004,33.4933333,-112.3572222,2004
san diego,ca,chevron,10.0,11/2/2004,32.7152778,-117.1563889,2004
juneau,ak,sphere,900.0,11/2/1999,58.3019444,-134.4197222,1982
kokomo,in,light,7.0,5/15/2006,40.4863889,-86.1336111,2006
st. louis county,mo,light,10800.0,10/23/2013,38.6272222,-90.1977778,2013
waco,tx,light,900.0,10/28/2002,31.5491667,-97.1463889,2002
lenexa,ks,light,420.0,1/11/2002,38.9536111,-94.7333333,2001
lawrenceville,ga,circle,2.0,8/5/2001,33.9561111,-83.9880556,2001
orem,ut,oval,60.0,3/13/2012,40.2969444,-111.6938889,2012
rogers,mn,light,180.0,10/30/2006,45.1888889,-93.5527778,2006
jasper,nc,oval,300.0,6/20/2005,35.2013889,-77.2069444,1951
bowie,md,disk,45.0,6/9/2009,39.0066667,-76.7794444,2009
new baltimore,ny,light,10.0,3/19/2009,42.4461111,-73.7888889,2009
torrance,ca,sphere,180.0,8/19/2000,33.8358333,-118.3397222,2000
stratham,nh,rectangle,30.0,2/16/1999,43.0238889,-70.9141667,1998
springfield,mo,formation,900.0,3/19/2009,37.2152778,-93.2980556,2009
bothell,wa,light,60.0,1/28/1999,47.7625,-122.2041667,1997
terrell,tx,triangle,10.0,1/5/2011,32.7358333,-96.275,2007
cross lanes,wv,triangle,120.0,7/4/2012,38.4202778,-81.7908333,2012
murfreesboro,tn,light,10.0,2/1/2007,35.8455556,-86.3902778,2007
corpus christi,tx,light,900.0,12/20/2012,27.8002778,-97.3961111,2012
bishop,ca,sphere,600.0,3/31/2008,37.3636111,-118.3941667,1993
orlando,fl,circle,5.0,11/19/2012,28.5380556,-81.3794444,2012
north liberty,ia,light,1800.0,11/4/2012,41.7491667,-91.5977778,2012
ellwood city,pa,disk,60.0,1/28/1999,40.8616667,-80.2866667,1962
holland,mi,flash,2.0,10/27/2004,42.7875,-86.1088889,2004
wapato,wa,light,600.0,4/9/2004,46.4477778,-120.4191667,2004
belfast,me,triangle,1200.0,10/19/1999,44.4258333,-69.0069444,1994
fresno,ca,changing,900.0,11/20/2001,36.7477778,-119.7713889,2001
thompsons station,tn,circle,120.0,7/4/2011,35.8019444,-86.9113889,2011
valdosta,ga,light,3.0,8/27/2009,30.8325,-83.2786111,2009
barre,vt,fireball,240.0,6/5/2012,44.1969444,-72.5025,2012
fallbrook,ca,light,30.0,1/11/2002,33.3763889,-117.2502778,2002
stanford,ky,disk,1200.0,12/2/2013,37.5311111,-84.6619444,2013
san diego,ca,other,1800.0,8/19/2012,32.7152778,-117.1563889,2012
harvey,la,formation,20.0,11/23/1999,29.9033333,-90.0772222,1999
new york city (flushing/meadel park/queens ),ny,oval,1800.0,2/18/2001,40.7141667,-74.0063889,2000
rockville,md,cigar,15.0,4/27/2007,39.0838889,-77.1530556,2007
myrtle beach,sc,sphere,300.0,7/3/2013,33.6888889,-78.8869444,2001
gulf shores,al,light,1800.0,7/5/2005,30.2458333,-87.7008333,2005
charlotte,nc,other,30.0,12/16/2005,35.2269444,-80.8433333,2005
seattle,wa,chevron,5.0,8/19/2012,47.6063889,-122.3308333,2012
claremont,ca,light,2700.0,10/2/1999,34.0966667,-117.7188889,1999
chattanooga,tn,light,60.0,8/12/2008,35.0455556,-85.3097222,2008
green bay,wi,light,1200.0,4/18/2014,44.5191667,-88.0197222,2014
conway,nh,light,240.0,12/12/2009,43.9791667,-71.1208333,2009
seattle,wa,formation,5.0,11/28/2007,47.6063889,-122.3308333,2007
harrisburg,pa,circle,240.0,11/21/2010,40.2736111,-76.8847222,2010
pittstown,nj,oval,1800.0,2/1/2007,40.5819444,-74.9594444,2006
salida,co,disk,300.0,2/18/2011,38.5347222,-105.9983333,1974
sequim,wa,other,60.0,2/14/2006,48.0797222,-123.1005556,2006
austin,tx,oval,540.0,10/8/2007,30.2669444,-97.7427778,2007
alpine,ca,light,1200.0,1/11/2005,32.835,-116.7655556,2005
lubbock,tx,oval,56.0,3/8/2007,33.5777778,-101.8547222,2007
chicago,il,light,120.0,6/10/2010,41.85,-87.65,2010
westlake,la,sphere,7200.0,12/2/2000,30.2419444,-93.2505556,2000
royal palm beach,fl,teardrop,180.0,12/5/2013,26.7080556,-80.2308333,2013
lake wales,fl,egg,900.0,2/22/2002,27.9011111,-81.5861111,2002
phoenix,az,flash,2.0,4/1/2000,33.4483333,-112.0733333,2000
sarasota,fl,light,120.0,8/7/2007,27.3361111,-82.5308333,2007
rochester,mn,oval,600.0,6/14/2012,44.0216667,-92.4697222,2012
naperville,il,light,600.0,12/12/2011,41.7858333,-88.1472222,2011
riverside,pa,light,900.0,8/12/2008,40.9552778,-76.6291667,2008
lynbrook,ny,oval,120.0,3/19/2002,40.6547222,-73.6722222,2002
williston,nd,disk,300.0,12/16/2005,48.1333333,-103.6333333,1975
bridgeton,mo,disk,300.0,4/14/2009,38.7669444,-90.4113889,2009
venice,ne,flash,3.0,11/9/2004,41.2338889,-96.3533333,2003
larchmont,ny,sphere,120.0,9/2/2005,40.9277778,-73.7522222,2005
campbell,ca,disk,720.0,2/24/2007,37.2872222,-121.9488889,1959
st charles,il,light,4.0,12/9/2003,41.9141667,-88.3086111,2003
stevens point,wi,fireball,120.0,7/17/2011,44.5236111,-89.5744444,2011
northville,ny,circle,60.0,12/12/2009,43.2255556,-74.1725,2008
miami,fl,sphere,240.0,3/10/2011,25.7738889,-80.1938889,2011
addison,il,light,900.0,1/5/2011,41.9316667,-87.9888889,2010
miami,fl,fireball,10.0,5/11/2005,25.7738889,-80.1938889,1990
west des moines,ia,light,120.0,7/4/2012,41.6005556,-93.6088889,2012
morris plains,nj,light,600.0,3/19/2009,40.8216667,-74.4813889,2009
lafayette,co,other,5.0,11/17/1999,39.9936111,-105.0891667,1999
york,pa,other,16.0,3/21/2003,39.9625,-76.7280556,2002
pumpkin center,la,light,600.0,1/12/2012,30.4547222,-90.5419444,2011
maricopa,az,other,1200.0,4/27/2004,33.0580556,-112.0469444,1980
la palma,ca,sphere,1.2,12/12/2009,33.8463889,-118.0458333,2009
oak forest,il,cylinder,7200.0,10/11/2005,41.6027778,-87.7438889,2005
mineral springs,nc,other,45.0,5/15/2006,34.9377778,-80.6688889,2005
charlotte,nc,triangle,300.0,3/17/2004,35.2269444,-80.8433333,2004
los angeles,ca,disk,40.0,8/30/2010,34.0522222,-118.2427778,2010
santa maria,ca,oval,60.0,10/20/2005,34.9530556,-120.4347222,2005
massapequa park,ny,sphere,900.0,8/5/2012,40.6802778,-73.4555556,2012
twin mountain,nh,fireball,300.0,1/5/2011,44.2722222,-71.5394444,2010
boston,ma,triangle,180.0,12/12/2011,42.3583333,-71.0602778,2011
fort lauderdale,fl,sphere,180.0,2/14/2010,26.1219444,-80.1436111,2009
palm desert,ca,cross,1800.0,12/7/2006,33.7222222,-116.3736111,2004
tumwater (driving n on i-5),wa,fireball,3.0,11/1/1998,47.0075,-122.9080556,1998
columbus,oh,other,300.0,9/30/2013,39.9611111,-82.9988889,2013
san jose,ca,sphere,720.0,5/2/2011,37.3394444,-121.8938889,2011
new york city (staten island),ny,circle,240.0,2/14/2010,40.7141667,-74.0063889,2009
hoquiam,wa,fireball,180.0,11/17/1999,46.9811111,-123.8880556,1990
kenosha,wi,light,120.0,7/5/2008,42.5847222,-87.8211111,2008
red oak,tx,triangle,300.0,6/12/2011,32.5175,-96.8041667,2011
los angeles,ca,teardrop,240.0,8/5/2001,34.0522222,-118.2427778,2001
kalispell,mt,fireball,1800.0,3/17/2004,48.1958333,-114.3119444,2004
chico,ca,triangle,60.0,12/5/2001,39.7286111,-121.8363889,2001
spring hill,fl,light,720.0,6/2/2013,28.5555556,-82.4505556,2013
whittier,ca,circle,300.0,2/1/2007,33.9791667,-118.0319444,2006
stanwood,wa,sphere,180.0,10/11/2005,48.2413889,-122.3694444,2001
commerce,tx,light,120.0,8/5/2001,33.2469444,-95.8997222,1974
beaver,pa,light,10800.0,3/13/2012,40.6952778,-80.305,2012
largo,fl,sphere,1.0,12/23/2013,27.9091667,-82.7875,2013
wadesboro,nc,formation,120.0,7/5/2008,34.9680556,-80.0769444,2008
bremen,in,disk,5.0,10/30/2006,41.4463889,-86.1480556,1974
springdale,pa,other,420.0,8/5/2009,40.5408333,-79.7841667,2009
augusta,me,light,300.0,5/15/2006,44.3105556,-69.78,2002
lancaster,oh,triangle,5.0,2/14/2010,39.7136111,-82.5994444,2009
manchester,ny,fireball,3.0,9/28/2002,42.9697222,-77.2305556,1998
anchorage,ak,changing,21600.0,2/18/2001,61.2180556,-149.9002778,2000
wesley chapel,fl,light,3.0,12/12/2009,28.2394444,-82.3280556,2009
santa fe,nm,fireball,20.0,10/30/2006,35.6869444,-105.9372222,2006
honolulu,hi,circle,6312000.0,2/1/2007,21.3069444,-157.8583333,2002
rainier,wa,triangle,109800.0,12/23/2002,46.8883333,-122.6872222,2002
chipita park,co,oval,180.0,6/3/2011,38.9244444,-105.0061111,2011
bagdad,az,light,7200.0,6/9/2009,34.5811111,-113.2038889,2009
schellsburg,pa,oval,180.0,12/16/2005,40.0488889,-78.6444444,2005
dayton,oh,changing,10.0,4/8/2002,39.7588889,-84.1916667,1976
port hueneme,ca,light,10.0,5/24/2005,34.1477778,-119.1941667,2005
tucson,az,disk,600.0,6/3/2010,32.2216667,-110.9258333,2010
culpeper,va,formation,1800.0,10/31/2008,38.4730556,-77.9969444,2008
firth,id,disk,900.0,6/23/1999,43.3052778,-112.1822222,1999
elk grove village,il,light,3300.0,1/10/2009,42.0038889,-87.9702778,2008
andover,ma,chevron,120.0,2/22/2005,42.6583333,-71.1375,2005
clifton park (30 min north of albany),ny,other,900.0,9/19/2002,42.8655556,-73.7713889,1998
liberal,ks,sphere,1200.0,1/28/1999,37.0430556,-100.9205556,1994
adelanto,ca,sphere,600.0,10/31/2008,34.5827778,-117.4083333,1984
atlanta,ga,sphere,120.0,6/21/2000,33.7488889,-84.3880556,1986
titusville,fl,light,15.0,6/12/2007,28.6119444,-80.8077778,1982
stratford,ct,formation,300.0,10/8/2007,41.1844444,-73.1336111,2007
norfolk,va,fireball,3.0,1/28/1999,36.8466667,-76.2855556,1998
san fernando,ca,sphere,2700.0,10/31/2008,34.2819444,-118.4380556,2008
entiat,wa,light,300.0,2/1/2007,47.6761111,-120.2072222,2007
williamstown,nj,circle,3600.0,8/5/2009,39.6861111,-74.9955556,2009
st. louis,mo,light,600.0,12/20/2012,38.6272222,-90.1977778,2012
saint ignatius,mt,fireball,30.0,7/22/2013,47.32,-114.0930556,2013
roseville,mi,light,180.0,8/7/2011,42.4972222,-82.9372222,2011
imperial,mo,other,600.0,3/18/2014,38.3697222,-90.3783333,2014
columbus,ga,light,300.0,1/11/2005,32.4608333,-84.9877778,2005
santa cruz,ca,circle,4.0,12/3/2004,36.9741667,-122.0297222,2004
seattle,wa,light,300.0,7/10/2010,47.6063889,-122.3308333,2010
san fernando,ca,disk,300.0,10/10/2011,34.2819444,-118.4380556,2011
sarasota,fl,sphere,35.0,3/28/2004,27.3361111,-82.5308333,2004
boston,ma,disk,300.0,11/21/2010,42.3583333,-71.0602778,2010
tampa,fl,light,600.0,6/20/2005,27.9472222,-82.4586111,2005
lexington,nc,formation,300.0,3/19/2009,35.8238889,-80.2536111,2009
st. cloud,mn,formation,30.0,5/15/2013,45.5608333,-94.1622222,2012
miami,fl,light,180.0,2/18/2001,25.7738889,-80.1938889,1975
asheville,nc,changing,120.0,5/13/2012,35.6008333,-82.5541667,2011
darlington,sc,light,7.0,12/12/2009,34.2997222,-79.8763889,2009
rahway,nj,circle,7.0,12/12/2009,40.6080556,-74.2780556,2009
mesa,az,other,600.0,8/16/2002,33.4222222,-111.8219444,2002
phoenix,az,cigar,2.0,12/19/2003,33.4483333,-112.0733333,2002
seattle (downtown; shoreline),wa,other,1200.0,7/15/2005,47.6063889,-122.3308333,2005
mobile,al,flash,5.0,10/11/2005,30.6941667,-88.0430556,2005
selah,wa,circle,1200.0,12/7/2006,46.6541667,-120.5288889,2006
lacey,wa,light,2.0,12/17/2011,47.0344444,-122.8219444,2011
moose lake,mn,disk,300.0,8/5/2001,46.4541667,-92.7616667,1976
grass valley,ca,circle,259200.0,7/4/2012,39.2191667,-121.06,1995
spokane,wa,light,9000.0,2/22/2002,47.6588889,-117.425,2002
lafayette (35 miles east of),in,light,240.0,11/9/2004,40.4166667,-86.8752778,2004
westfield,in,cigar,180.0,6/12/2008,40.0427778,-86.1275,2008
centerville,oh,circle,20.0,5/15/2013,39.6283333,-84.1594444,2013
clermont,in,disk,600.0,6/9/2009,39.8097222,-86.3225,1975
long beach,ca,formation,5.0,12/17/2011,33.7669444,-118.1883333,1981
round lake beach,il,sphere,600.0,10/10/2011,42.3716667,-88.09,2011
edmonds,wa,other,60.0,11/21/2010,47.8108333,-122.3761111,2010
galena,il,light,40.0,6/18/2004,42.4166667,-90.4288889,2004
st. charles,il,formation,1200.0,10/30/2006,41.9141667,-88.3086111,2006
salina,ks,sphere,180.0,7/25/2004,38.8402778,-97.6111111,1987
denver,co,oval,60.0,2/7/2014,39.7391667,-104.9841667,2014
orrock,mn,light,420.0,12/12/2009,45.4438889,-93.7361111,2008
amherst,ma,triangle,1.0,2/22/2005,42.3802778,-72.5236111,2003
post falls,id,circle,600.0,1/10/2014,47.7180556,-116.9505556,2013
west chester,oh,triangle,300.0,7/5/2008,39.0875,-81.9227778,2008
strafford,nh,oval,120.0,2/7/2014,43.3269444,-71.1847222,2014
bowling green,ky,triangle,60.0,7/16/2006,36.9902778,-86.4436111,2004
bloomington,in,light,15.0,10/31/2008,39.1652778,-86.5263889,2008
rockledge,pa,cone,300.0,10/10/2011,40.0811111,-75.09,2011
albuquerque,nm,oval,10.0,5/4/2004,35.0844444,-106.6505556,2003
galesburg,mi,changing,60.0,8/30/2013,42.2886111,-85.4180556,2011
tampa,fl,circle,180.0,5/29/2012,27.9472222,-82.4586111,2012
