city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
downers grove,il,cylinder,600.0,7/13/2005,41.8088889,-88.0111111,2005
tidioute,pa,triangle,120.0,7/13/2005,41.685,-79.4033333,2005
lexington,ky,cigar,180.0,9/2/2005,37.9886111,-84.4777778,2005
buford,ga,triangle,180.0,7/13/2005,34.1205556,-84.0044444,2005
scottsdale,az,light,120.0,7/16/2006,33.5091667,-111.8983333,2006
max,nd,other,1800.0,3/4/2008,47.8211111,-101.2983333,2006
xenia,oh,cigar,600.0,7/16/2006,39.6847222,-83.9297222,2006
xenia,oh,cigar,600.0,10/30/2006,39.6847222,-83.9297222,2006
portland,or,flash,300.0,7/16/2006,45.5236111,-122.675,2006
raleigh,nc,sphere,90.0,7/16/2006,35.7719444,-78.6388889,2006
anthony,ks,light,60.0,10/30/2006,37.1533333,-98.0308333,2006
denton,tx,circle,600.0,7/16/2006,33.2147222,-97.1327778,2006
martinez,ca,other,900.0,7/16/2006,38.0194444,-122.1330556,2006
irvine,ca,circle,600.0,8/7/2007,33.6694444,-117.8222222,2007
ames,ia,triangle,300.0,8/7/2007,42.0347222,-93.6197222,2007
brighton,mi,sphere,180.0,8/7/2007,42.5294444,-83.7802778,2007
prescott,wi,sphere,1200.0,8/7/2007,44.7488889,-92.8019444,2007
mamaroneck,ny,sphere,300.0,8/7/2007,40.9486111,-73.7330556,2007
detroit,mi,cigar,15.0,8/7/2007,42.3313889,-83.0458333,2007
bradenton,fl,sphere,60.0,8/7/2007,27.4986111,-82.575,2007
lemont,il,circle,1500.0,8/14/2007,41.6736111,-88.0016667,2007
lemont,il,circle,600.0,8/7/2007,41.6736111,-88.0016667,2007
homer glen,il,disk,600.0,8/7/2007,41.6,-87.9380556,2007
spokane,wa,circle,60.0,3/19/2009,47.6588889,-117.425,2007
fort wayne,in,fireball,1200.0,8/7/2007,41.1305556,-85.1288889,2007
fremont,in,fireball,1800.0,8/7/2007,41.7308333,-84.9327778,2007
libertyville,il,oval,15.0,8/7/2007,42.2830556,-87.9530556,2007
seymour,ct,light,1200.0,8/7/2007,41.3966667,-73.0763889,2007
earlville,il,circle,60.0,8/7/2007,41.5894444,-88.9219444,2007
lawrenceburg,ky,oval,180.0,8/7/2007,38.0372222,-84.8966667,2007
chelsea,al,triangle,1800.0,8/12/2008,33.34,-86.6302778,2008
san antonio,tx,chevron,3.0,8/12/2008,29.4238889,-98.4933333,2008
new palestine,in,other,2700.0,8/12/2008,39.7219444,-85.8891667,2008
seattle,wa,changing,1800.0,8/12/2008,47.6063889,-122.3308333,2008
new palestine,in,other,2700.0,8/12/2008,39.7219444,-85.8891667,2008
ontelaunee,pa,fireball,600.0,8/12/2008,40.4169444,-75.9447222,2008
eldridge,ia,triangle,60.0,8/12/2008,41.6580556,-90.5844444,2008
lutz,fl,triangle,420.0,8/12/2008,28.1508333,-82.4616667,2008
indianapolis,in,disk,300.0,8/12/2008,39.7683333,-86.1580556,2008
ft. lauderdale,fl,light,20.0,12/12/2009,26.1219444,-80.1436111,2009
san bernardino,ca,light,60.0,8/5/2009,34.1083333,-117.2888889,2009
alvin,tx,other,1800.0,8/5/2009,29.4236111,-95.2438889,2009
philadelphia,pa,light,60.0,8/5/2009,39.9522222,-75.1641667,2009
lincoln,ne,light,600.0,8/5/2009,40.8,-96.6666667,2009
beaver dam,wi,oval,5.0,8/5/2009,43.4577778,-88.8372222,2009
lincoln,me,cigar,5.0,12/12/2011,45.3622222,-68.5055556,2009
satsuma,al,cigar,60.0,4/13/2010,30.8530556,-88.0561111,2009
pueblo west,co,egg,300.0,8/5/2009,38.35,-104.7222222,2009
clarence,ny,rectangle,2.0,8/24/2010,42.9766667,-78.5922222,2009
london,ky,circle,180.0,8/5/2009,37.1288889,-84.0833333,2009
milwaukee,wi,other,300.0,12/12/2009,43.0388889,-87.9063889,2009
fallsburg,ky,triangle,300.0,8/5/2009,38.175,-82.6736111,2009
goodlettsville,tn,light,60.0,8/5/2009,36.3230556,-86.7133333,2009
north ogden,ut,light,60.0,8/5/2009,41.3072222,-111.9594444,2009
austintown,oh,light,322.0,8/5/2009,41.1016667,-80.7647222,2009
owasso,ok,sphere,600.0,8/5/2009,36.2694444,-95.8544444,2009
wilkes-barre,pa,sphere,240.0,8/5/2009,41.2458333,-75.8816667,2009
waynesville,nc,light,30.0,8/5/2009,35.4886111,-82.9888889,2009
mooresville,nc,other,6.0,8/5/2009,35.5847222,-80.8102778,2009
keene,tx,sphere,180.0,8/5/2009,32.3966667,-97.3236111,2009
northport,mi,light,20.0,7/19/2010,45.1313889,-85.6166667,2010
dallas,tx,formation,10.0,7/10/2010,32.7833333,-96.8,2010
colorado springs,co,oval,180.0,8/24/2010,38.8338889,-104.8208333,2010
chicago,il,fireball,300.0,7/10/2010,41.85,-87.65,2010
davenport,ia,changing,10.0,7/10/2010,41.5236111,-90.5775,2010
dyer,tn,triangle,300.0,7/10/2010,36.0666667,-88.9938889,2010
russellville,ar,light,1200.0,7/10/2010,35.2783333,-93.1336111,2010
culver,or,cylinder,300.0,7/19/2010,44.5258333,-121.2119444,2010
bothell,wa,fireball,120.0,7/10/2010,47.7625,-122.2041667,2010
poulsbo,wa,formation,20.0,7/10/2010,47.7361111,-122.6452778,2010
gaston,or,circle,180.0,7/10/2010,45.4363889,-123.1383333,2010
mukilteo,wa,triangle,30.0,7/10/2010,47.9447222,-122.3033333,2010
kearney,ne,light,180.0,7/10/2010,40.6994444,-99.0811111,2010
georgetown,ma,flash,3.0,7/10/2010,42.725,-70.9916667,2010
springfield,mo,light,120.0,7/10/2010,37.2152778,-93.2980556,2010
tarpon springs,fl,circle,120.0,7/17/2011,28.1458333,-82.7569444,2011
snoqualmie,wa,other,7200.0,7/17/2011,47.5288889,-121.8241667,2011
cincinnati,oh,diamond,60.0,7/17/2011,39.1619444,-84.4569444,2011
horseheads,ny,changing,180.0,7/17/2011,42.1669444,-76.8208333,2011
machesney park,il,circle,180.0,7/17/2011,42.3472222,-89.0388889,2011
helixville,pa,cigar,120.0,7/17/2011,40.0741667,-78.7047222,2011
osprey,fl,cylinder,3600.0,2/3/2012,27.1958333,-82.4905556,2011
harrison,me,sphere,600.0,8/21/2011,44.1102778,-70.6797222,2011
moore,sc,triangle,1500.0,7/17/2011,34.8333333,-81.9922222,2011
coon rapids,mn,light,120.0,7/17/2011,45.12,-93.2875,2011
colorado springs,co,triangle,360.0,7/17/2011,38.8338889,-104.8208333,2011
vancouver,wa,light,15.0,8/5/2012,45.6388889,-122.6602778,2012
vancouver,wa,light,300.0,9/24/2012,45.6388889,-122.6602778,2012
midlothian,va,sphere,3.0,10/30/2012,37.5058333,-77.6494444,2012
olathe,ks,other,180.0,8/5/2012,38.8813889,-94.8188889,2012
stamford,ct,fireball,180.0,8/5/2012,41.0533333,-73.5391667,2012
el centro,ca,cigar,20.0,8/5/2012,32.7919444,-115.5622222,2012
frankfort,mi,light,180.0,8/5/2012,44.6336111,-86.2344444,2012
port sanilac,mi,triangle,1200.0,8/5/2012,43.4308333,-82.5425,2012
new brunswick,nj,sphere,240.0,8/5/2012,40.4861111,-74.4522222,2012
montclair,nj,fireball,19.0,8/5/2012,40.8258333,-74.2094444,2012
chandler,az,fireball,300.0,8/5/2012,33.3061111,-111.8405556,2012
sharon,pa,fireball,480.0,8/5/2012,41.2330556,-80.4936111,2012
orange,ca,fireball,900.0,8/5/2012,33.7877778,-117.8522222,2012
penn yan,ny,light,120.0,8/5/2012,42.6608333,-77.0541667,2012
campbell,ca,light,300.0,8/5/2012,37.2872222,-121.9488889,2012
jersey shore,pa,fireball,1350.0,8/5/2012,41.2019444,-77.2647222,2012
stockton,mo,sphere,300.0,8/5/2012,37.6988889,-93.7958333,2012
dewey,ok,circle,120.0,8/5/2012,36.7958333,-95.9352778,2012
altoona,pa,circle,180.0,8/5/2012,40.5186111,-78.395,2012
oaks,pa,circle,240.0,8/5/2012,40.1316667,-75.46,2012
seattle,wa,circle,600.0,8/5/2012,47.6063889,-122.3308333,2012
seattle,wa,circle,600.0,8/5/2012,47.6063889,-122.3308333,2012
saint peters,mo,triangle,60.0,8/5/2012,38.8002778,-90.6263889,2012
newport,ri,fireball,120.0,8/5/2012,41.49,-71.3133333,2012
elmira,ny,oval,1.0,8/5/2012,42.0897222,-76.8080556,2012
edmonton,ky,oval,300.0,8/5/2012,36.98,-85.6122222,2012
portland,me,sphere,1200.0,8/5/2012,43.6613889,-70.2558333,2012
fairfield,oh,fireball,1200.0,8/5/2012,39.3458333,-84.5605556,2012
tomahawk,wi,fireball,40.0,8/5/2012,45.4711111,-89.7297222,2012
johnstown,pa,circle,420.0,8/5/2012,40.3266667,-78.9222222,2012
seattle,wa,fireball,300.0,8/5/2012,47.6063889,-122.3308333,2012
seattle,wa,other,120.0,8/19/2012,47.6063889,-122.3308333,2012
olympia,wa,fireball,600.0,8/5/2012,47.0380556,-122.8994444,2012
traverse city,mi,light,180.0,8/5/2012,44.7630556,-85.6205556,2012
port orchard,wa,light,120.0,8/5/2012,47.5405556,-122.635,2012
detroit,or,light,40.0,8/5/2012,44.7341667,-122.1486111,2012
manzanita,or,rectangle,900.0,8/5/2012,45.7186111,-123.9338889,2012
vadnais heights,mn,oval,240.0,8/5/2012,45.0575,-93.0736111,2012
seattle,wa,fireball,600.0,8/5/2012,47.6063889,-122.3308333,2012
remington,va,fireball,900.0,7/14/2013,38.5336111,-77.8086111,2013
san diego,ca,fireball,180.0,7/14/2013,32.7152778,-117.1563889,2013
winter park,fl,light,60.0,8/30/2013,28.5997222,-81.3394444,2013
aynor,sc,circle,10.0,7/14/2013,33.9997222,-79.1997222,2013
manchester,nh,sphere,300.0,7/14/2013,42.9955556,-71.4552778,2013
greenfield,ma,disk,120.0,7/14/2013,42.5875,-72.6,2013
canton,mi,circle,120.0,4/11/2014,42.3086111,-83.4822222,2013
elkmont,al,formation,120.0,7/14/2013,34.9288889,-86.9738889,2013
lindenhurst,ny,circle,120.0,7/14/2013,40.6866667,-73.3738889,2013
baton rouge,la,fireball,600.0,7/14/2013,30.4505556,-91.1544444,2013
norwalk,ct,flash,8.0,7/14/2013,41.1175,-73.4083333,2013
paducah,ky,circle,120.0,7/14/2013,37.0833333,-88.6,2013
spotswood,nj,light,300.0,7/14/2013,40.3916667,-74.3988889,2013
countryside,il,formation,90.0,7/14/2013,41.7827778,-87.8780556,2013
cudahy,wi,circle,900.0,7/14/2013,42.9597222,-87.8613889,2013
springfield,or,circle,120.0,7/14/2013,44.0463889,-123.0208333,2013
st. helens,or,sphere,60.0,7/14/2013,45.8641667,-122.8052778,2013
chicago heights,il,circle,180.0,7/14/2013,41.5061111,-87.6355556,2013
surf city,nj,light,40.0,7/14/2013,39.6619444,-74.1655556,2013
ash,nc,sphere,480.0,7/14/2013,34.0666667,-78.5266667,2013
englewood,fl,circle,120.0,7/14/2013,26.9616667,-82.3527778,2013
battle ground,wa,disk,60.0,7/14/2013,45.7811111,-122.5322222,2013
richmond (south of),va,disk,3.0,7/14/2013,37.5536111,-77.4605556,2013
bellevue,wa,cigar,60.0,8/11/2004,47.6105556,-122.1994444,1975
brier hill,pa,disk,25.0,4/16/2005,39.9802778,-79.8283333,1977
shelby,nc,light,300.0,11/3/2005,35.2922222,-81.5358333,1978
louisville,ky,cigar,2400.0,12/14/2004,38.2541667,-85.7594444,1980
louisville,ky,cigar,1800.0,5/24/2005,38.2541667,-85.7594444,1980
christiansburg,va,light,600.0,6/2/1998,37.1297222,-80.4091667,1981
lisbon falls,me,fireball,30.0,2/18/2001,43.9961111,-70.0611111,1981
irvington,ky,cylinder,120.0,3/8/2007,37.8802778,-86.2838889,1984
martin,sd,oval,300.0,3/31/2008,43.1725,-101.7322222,1984
milwaukee,wi,fireball,60.0,7/17/2011,43.0388889,-87.9063889,1990
austin,tx,triangle,360.0,5/24/2005,30.2669444,-97.7427778,1991
longview,wa,circle,600.0,10/31/2008,46.1383333,-122.9369444,1992
priest river,id,disk,5400.0,8/10/1999,48.1808333,-116.9083333,1994
lakin,ks,triangle,120.0,2/18/2001,37.9405556,-101.2544444,1998
albany,ny,rectangle,300.0,2/16/1999,42.6525,-73.7566667,1998
west bloomfield,mi,other,180.0,10/8/2007,42.5377778,-83.2330556,1998
plymouth (1/2 mile north east of),wi,circle,120.0,2/24/2001,43.7486111,-87.9769444,1999
crown point,in,other,120.0,7/14/1999,41.4169444,-87.3652778,1999
pottstown,pa,sphere,60.0,7/14/1999,40.2452778,-75.65,1999
sheridan,in,triangle,600.0,9/17/2000,40.135,-86.2205556,1999
salem (nw part of town),or,changing,28800.0,8/10/1999,44.9430556,-123.0338889,1999
healdsburg,ca,light,180.0,8/10/1999,38.6105556,-122.8680556,1999
colonial heights,va,light,10.0,9/19/2002,37.2438889,-77.4105556,1999
steubenville,oh,triangle,300.0,4/9/2004,40.3697222,-80.6341667,2000
gardena,ca,disk,37800.0,8/5/2001,33.8883333,-118.3080556,2001
celo,nc,triangle,600.0,7/26/2002,35.855,-82.1980556,2001
waterbury,ct,disk,600.0,6/12/2008,41.5580556,-73.0519444,2002
edisto island,sc,sphere,180.0,7/26/2002,32.56,-80.28,2002
miami,fl,triangle,10.0,10/31/2003,25.7738889,-80.1938889,2002
grand junction,co,sphere,60.0,7/16/2003,39.0638889,-108.55,2003
hamden,ct,other,10.0,7/16/2003,41.3958333,-72.8972222,2003
dallas,tx,disk,2.0,8/1/2003,32.7833333,-96.8,2003
london,ky,disk,600.0,7/16/2003,37.1288889,-84.0833333,2003
longview,tx,circle,3.0,7/16/2003,32.5005556,-94.7402778,2003
clermont,in,disk,300.0,7/16/2003,39.8097222,-86.3225,2003
lafayette,co,circle,60.0,7/23/2003,39.9936111,-105.0891667,2003
santa rosa,ca,other,1200.0,3/17/2004,38.4405556,-122.7133333,2003
gaithersburg,md,oval,360.0,7/16/2003,39.1433333,-77.2016667,2003
porum,ok,disk,120.0,7/16/2003,35.3561111,-95.2652778,2003
miami,fl,oval,2.0,7/16/2003,25.7738889,-80.1938889,2003
jacksonville,fl,light,600.0,7/16/2003,30.3319444,-81.6558333,2003
englewood,co,sphere,600.0,7/25/2004,39.6477778,-104.9872222,2004
palm beach,fl,triangle,180.0,3/11/2006,26.7052778,-80.0366667,2004
trumbull,ct,oval,40.0,7/25/2004,41.2427778,-73.2011111,2004
arvada,co,disk,120.0,5/15/2013,39.8027778,-105.0869444,2004
topeka,ks,cross,120.0,7/25/2004,39.0483333,-95.6777778,2004
portland,or,diamond,270.0,7/25/2004,45.5236111,-122.675,2004
lindale,tx,light,300.0,8/11/2004,32.5155556,-95.4091667,2004
otis,or,other,240.0,7/25/2004,45.0244444,-123.9452778,2004
inglewood,ca,triangle,30.0,7/13/2005,33.9616667,-118.3522222,2005
meridian,id,disk,15.0,7/13/2005,43.6122222,-116.3905556,2005
meridian,id,disk,5.0,7/13/2005,43.6122222,-116.3905556,2005
chicago heights,il,rectangle,120.0,9/2/2005,41.5061111,-87.6355556,2005
fargo,nd,egg,600.0,12/16/2005,46.8772222,-96.7894444,2005
killeen,tx,cigar,10.0,7/13/2005,31.1169444,-97.7275,2005
eugene,or,sphere,1200.0,7/13/2005,44.0522222,-123.0855556,2005
tuscaloosa,al,circle,10.0,10/30/2006,33.2097222,-87.5691667,2005
owatonna,mn,light,600.0,7/13/2005,44.0838889,-93.2258333,2005
palm coast,fl,cigar,3600.0,7/16/2006,29.5847222,-81.2080556,2006
federal way,wa,changing,60.0,2/1/2007,47.3225,-122.3113889,2006
corpus christi,tx,formation,7200.0,10/30/2006,27.8002778,-97.3961111,2006
concord,ga,circle,10.0,4/14/2009,33.0911111,-84.4375,2006
mansfield,tx,oval,13.0,7/16/2006,32.5630556,-97.1413889,2006
waverly,oh,sphere,1200.0,12/14/2006,39.1266667,-82.9855556,2006
yakima,wa,light,30.0,7/16/2006,46.6022222,-120.5047222,2006
green valley,az,formation,600.0,7/16/2006,31.8541667,-110.9930556,2006
pine valley,ca,sphere,7200.0,10/8/2007,32.8213889,-116.5283333,2007
santa rosa,ca,light,5.0,8/7/2007,38.4405556,-122.7133333,2007
jeffersonville,in,disk,300.0,3/19/2009,38.2775,-85.7372222,2007
damariscotta,me,circle,3.0,8/7/2007,44.0327778,-69.5191667,2007
peoria,az,light,600.0,8/7/2007,33.5805556,-112.2366667,2007
portland,ct,fireball,300.0,8/7/2007,41.5727778,-72.6411111,2007
bremerton,wa,light,2.0,8/7/2007,47.5675,-122.6313889,2007
vancouver,wa,rectangle,1200.0,8/12/2008,45.6388889,-122.6602778,2008
st. peters,mo,light,10.0,12/2/2013,38.8002778,-90.6263889,2008
kuttawa,ky,light,180.0,8/12/2008,37.0588889,-88.1325,2008
bothell,wa,light,5.0,8/12/2008,47.7625,-122.2041667,2008
cave city,ky,changing,10800.0,8/5/2009,37.1366667,-85.9569444,2009
powell,wy,circle,10.0,8/5/2009,44.7538889,-108.7566667,2009
berlin,pa,other,600.0,8/5/2009,39.9205556,-78.9580556,2009
tucson,az,rectangle,20.0,8/5/2009,32.2216667,-110.9258333,2009
mcarthur,oh,changing,2700.0,8/5/2009,39.2463889,-82.4786111,2009
vancouver,wa,other,10.0,8/5/2009,45.6388889,-122.6602778,2009
strawberry,az,light,120.0,8/5/2009,34.4077778,-111.4927778,2009
west jordan,ut,triangle,480.0,8/5/2009,40.5,-111.95,2009
phoenix,az,flash,30.0,4/13/2010,33.4483333,-112.0733333,2009
albany,or,circle,120.0,8/5/2009,44.6366667,-123.1047222,2009
berkley,mi,triangle,60.0,8/5/2009,42.5030556,-83.1836111,2009
camdenton,mo,sphere,120.0,8/5/2009,38.0080556,-92.7444444,2009
edmond,ok,light,15.0,8/5/2009,35.6527778,-97.4777778,2009
travelers rest,sc,fireball,30.0,7/10/2010,34.9675,-82.4436111,2010
orlando,fl,other,45.0,8/24/2010,28.5380556,-81.3794444,2010
redding,ca,circle,13.0,7/28/2010,40.5866667,-122.3905556,2010
carolina beach,nc,disk,600.0,7/10/2010,34.035,-77.8938889,2010
marietta,ga,triangle,300.0,7/19/2010,33.9525,-84.55,2010
seattle,wa,fireball,360.0,7/10/2010,47.6063889,-122.3308333,2010
seattle,wa,diamond,360.0,7/19/2010,47.6063889,-122.3308333,2010
centralia,wa,sphere,10.0,7/10/2010,46.7163889,-122.9530556,2010
vancouver,wa,light,60.0,7/10/2010,45.6388889,-122.6602778,2010
vancouver,wa,circle,120.0,7/10/2010,45.6388889,-122.6602778,2010
cambridge,id,circle,1200.0,7/10/2010,44.5727778,-116.675,2010
vancouver,wa,light,300.0,7/19/2010,45.6388889,-122.6602778,2010
zion,il,light,60.0,7/10/2010,42.4461111,-87.8327778,2010
sayville,ny,flash,1800.0,7/10/2010,40.7358333,-73.0825,2010
ocala,fl,sphere,300.0,7/10/2010,29.1869444,-82.1402778,2010
franklinville,nc,other,120.0,7/17/2011,35.7436111,-79.6925,2011
villa hills,ky,fireball,10.0,7/17/2011,39.0633333,-84.5930556,2011
sacramento,ca,light,300.0,7/17/2011,38.5816667,-121.4933333,2011
dallas,tx,disk,600.0,7/17/2011,32.7833333,-96.8,2011
kalispell,mt,diamond,300.0,8/5/2012,48.1958333,-114.3119444,2012
clinton,wa,fireball,720.0,8/5/2012,47.9786111,-122.3544444,2012
miami,fl,cylinder,300.0,8/5/2012,25.7738889,-80.1938889,2012
moreno valley,ca,flash,180.0,8/5/2012,33.9375,-117.2297222,2012
springfield,mo,fireball,600.0,8/5/2012,37.2152778,-93.2980556,2012
santa nella,ca,formation,120.0,9/24/2012,38.4972222,-122.9655556,2012
santa nella,ca,sphere,120.0,9/24/2012,38.4972222,-122.9655556,2012
linden,nj,fireball,300.0,8/5/2012,40.6219444,-74.245,2012
oakland,ca,circle,600.0,8/5/2012,37.8044444,-122.2697222,2012
chicopee,ma,fireball,90.0,8/5/2012,42.1486111,-72.6083333,2012
norman,ok,changing,120.0,8/5/2012,35.2225,-97.4391667,2012
pomona,ca,sphere,3600.0,8/5/2012,34.0552778,-117.7513889,2012
bolingbrook,il,fireball,240.0,8/5/2012,41.6986111,-88.0683333,2012
mission hills,ca,fireball,10.0,8/5/2012,34.2572222,-118.4661111,2012
north topsail beach,nc,light,5.0,8/5/2012,34.49,-77.4319444,2012
prescott valley,az,sphere,120.0,8/5/2012,34.61,-112.315,2012
woodbridge,va,sphere,300.0,8/5/2012,38.6580556,-77.25,2012
kansas city,mo,sphere,180.0,8/5/2012,39.0997222,-94.5783333,2012
woodbridge,va,diamond,180.0,8/5/2012,38.6580556,-77.25,2012
stafford,va,light,300.0,12/23/2013,38.4219444,-77.4086111,2012
libby,mt,changing,7200.0,8/30/2013,48.3883333,-115.555,2013
atlantic city,nj,fireball,7200.0,7/14/2013,39.3641667,-74.4233333,2013
portland,me,disk,60.0,7/14/2013,43.6613889,-70.2558333,2013
roxborough,pa,light,180.0,7/14/2013,40.0380556,-75.2227778,2013
barrington,nj,fireball,240.0,7/14/2013,39.8647222,-75.0555556,2013
springboro,oh,circle,240.0,7/22/2013,39.5522222,-84.2333333,2013
st. louis park,mn,circle,600.0,7/14/2013,44.9483333,-93.3477778,2013
ocean city,md,circle,2.0,7/14/2013,38.3363889,-75.0852778,2013
manchester,ky,other,120.0,7/14/2013,37.1536111,-83.7619444,2013
montverde,fl,rectangle,60.0,7/14/2013,28.6,-81.6741667,2013
seattle,wa,light,2400.0,7/14/2013,47.6063889,-122.3308333,2013
riverview,fl,fireball,60.0,7/14/2013,27.8658333,-82.3266667,2013
sacramento,ca,circle,2.0,7/14/2013,38.5816667,-121.4933333,2013
johnston city,il,disk,45.0,11/11/2003,37.8205556,-88.9275,1947
chicago,il,disk,30.0,10/31/2008,41.85,-87.65,1964
hopkinsville,ky,other,600.0,10/12/2001,36.8655556,-87.4886111,1966
nashville,in,cigar,480.0,2/18/2001,39.2072222,-86.2511111,1968
bryan,tx,triangle,120.0,10/11/2005,30.6741667,-96.3697222,1972
destin,fl,fireball,1200.0,9/2/2005,30.3933333,-86.4958333,1989
beardstown,il,circle,3600.0,1/28/1999,40.0175,-90.4241667,1989
derby,ny,triangle,300.0,8/30/1999,42.6813889,-78.9755556,1991
bowling green,ky,chevron,300.0,5/29/2011,36.9902778,-86.4436111,1993
clovis (on herndon ave&#44 between maine &amp; locan avenues),ca,triangle,300.0,9/19/2002,36.8252778,-119.7019444,1994
st. louis,mo,triangle,1800.0,4/26/1999,38.6272222,-90.1977778,1996
olathe,ks,light,300.0,1/28/1999,38.8813889,-94.8188889,1997
fernley,nv,triangle,600.0,11/21/1998,39.6080556,-119.2508333,1998
new york city (brooklyn),ny,disk,60.0,9/28/2002,40.7141667,-74.0063889,1998
mentor,oh,sphere,120.0,10/2/1999,41.6661111,-81.3397222,1999
trinidad,co,fireball,2.0,7/14/1999,37.1694444,-104.5,1999
seattle,wa,light,14.0,7/14/1999,47.6063889,-122.3308333,1999
stone mountain,ga,light,300.0,8/10/1999,33.8080556,-84.1702778,1999
spring,tx,light,600.0,7/14/1999,30.0797222,-95.4169444,1999
woodburn (7 miles east of),or,fireball,2.0,8/5/2001,45.1438889,-122.8541667,1999
cascade (7 miles nw  city of),id,light,10.0,8/10/1999,44.5163889,-116.0408333,1999
seabeck,wa,other,7200.0,7/14/1999,47.6397222,-122.8272222,1999
torrington,ct,light,1800.0,7/23/2000,41.8005556,-73.1216667,2000
salt lake city,ut,oval,780.0,7/23/2000,40.7608333,-111.8902778,2000
satellite beach,fl,other,3.0,1/11/2002,28.1758333,-80.5902778,2000
portland,or,oval,727.0,8/5/2001,45.5236111,-122.675,2001
woods hole,ma,light,1200.0,1/19/2005,41.5263889,-70.6736111,2001
spring valley,ca,sphere,300.0,5/15/2006,32.7447222,-116.9980556,2001
mountlake terrace (seattle),wa,disk,10.0,8/5/2001,47.7883333,-122.3075,2001
vernon hills,il,circle,180.0,8/5/2001,42.2194444,-87.9794444,2001
brookhaven,pa,triangle,2.0,7/26/2002,39.8691667,-75.3827778,2002
klamath falls,or,light,90.0,7/26/2002,42.225,-121.7805556,2002
clearwater,fl,other,60.0,7/26/2002,27.9655556,-82.8002778,2002
modesto,ca,light,300.0,7/26/2002,37.6391667,-120.9958333,2002
san antonio,tx,circle,3600.0,7/26/2002,29.4238889,-98.4933333,2002
bel air,md,triangle,1200.0,8/16/2002,39.5358333,-76.3486111,2002
bullhead city,az,oval,900.0,7/26/2002,35.1477778,-114.5675,2002
abbeville,sc,triangle,120.0,7/26/2002,34.1780556,-82.3791667,2002
westmoreland,tn,triangle,720.0,7/16/2003,36.5619444,-86.2480556,2003
sylva,nc,changing,20.0,7/16/2003,35.3736111,-83.2261111,2003
endicott,ny,triangle,120.0,7/16/2003,42.0983333,-76.0497222,2003
oakland,ca,egg,300.0,7/16/2003,37.8044444,-122.2697222,2003
hamilton,in,circle,600.0,8/28/2003,41.5336111,-84.9127778,2003
sweetwater,tn,light,5400.0,7/16/2003,35.6013889,-84.4611111,2003
coalinga,ca,light,10.0,7/23/2003,36.1397222,-120.3591667,2003
gilroy,ca,changing,5.0,7/16/2003,37.0058333,-121.5672222,2003
liberty lake,wa,triangle,180.0,7/16/2003,47.6483333,-117.0913889,2003
pearblossom,ca,triangle,300.0,7/16/2003,34.5063889,-117.9088889,2003
boise,id,formation,600.0,7/16/2003,43.6136111,-116.2025,2003
reno (southwest),nv,other,21600.0,7/16/2003,39.5297222,-119.8127778,2003
robertsville,mo,light,10.0,7/25/2004,38.4147222,-90.8138889,2004
corpus christi,tx,oval,30.0,7/25/2004,27.8002778,-97.3961111,2004
santa ana (near),ca,light,240.0,7/25/2004,33.7455556,-117.8669444,2004
elizabethton,tn,circle,30.0,7/25/2004,36.3486111,-82.2108333,2004
reno,nv,light,600.0,5/24/2005,39.5297222,-119.8127778,2004
walpole,ma,light,180.0,7/25/2004,42.1416667,-71.25,2004
toms river,nj,triangle,60.0,7/25/2004,39.9536111,-74.1983333,2004
fort wayne,in,other,5.0,7/13/2005,41.1305556,-85.1288889,2005
scottsdale,az,changing,3600.0,9/2/2005,33.5091667,-111.8983333,2005
dunwoody,ga,sphere,3600.0,9/2/2005,33.9461111,-84.3347222,2005
eagle point,or,light,900.0,9/2/2005,42.4727778,-122.8016667,2005
kirkland,wa,teardrop,4.0,7/13/2005,47.6816667,-122.2075,2005
seattle (shoreline),wa,teardrop,3.0,7/15/2005,47.6063889,-122.3308333,2005
tinley park,il,cigar,60.0,7/15/2005,41.5733333,-87.7844444,2005
chicago,il,formation,1045.0,7/13/2005,41.85,-87.65,2005
titusville,fl,formation,300.0,7/13/2005,28.6119444,-80.8077778,2005
brook park (w. cleveland),oh,light,300.0,7/13/2005,41.3983333,-81.8047222,2005
montclair,ca,triangle,120.0,7/13/2005,34.0775,-117.6888889,2005
bound brook,nj,disk,180.0,7/15/2005,40.5683333,-74.5388889,2005
la verne,ca,light,60.0,9/2/2005,34.1008333,-117.7669444,2005
bellevue,wa,changing,300.0,7/13/2005,47.6105556,-122.1994444,2005
brook park,oh,light,600.0,7/13/2005,41.3983333,-81.8047222,2005
holland,pa,light,600.0,7/13/2005,40.1727778,-74.9930556,2005
wilmington,ca,light,360.0,7/13/2005,33.78,-118.2616667,2005
alexandria (independent city??),va,disk,30.0,7/16/2006,38.8047222,-77.0472222,2006
roswell,ga,other,420.0,3/31/2008,34.0230556,-84.3616667,2007
deming,nm,oval,2.0,8/7/2007,32.2686111,-107.7580556,2007
state college,pa,triangle,2580.0,8/7/2007,40.7933333,-77.8602778,2007
sarasota,fl,cigar,120.0,8/7/2007,27.3361111,-82.5308333,2007
fullerton,ca,changing,900.0,8/7/2007,33.8702778,-117.9244444,2007
seymour,in,circle,120.0,10/31/2008,38.9591667,-85.8902778,2007
