city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
leadville (near),co,light,1500.0,10/30/2012,39.2508333,-106.2919444,2012
lewisburg,wv,triangle,900.0,8/5/2012,37.8016667,-80.4458333,2012
new york city (queens),ny,light,180.0,11/21/2010,40.7141667,-74.0063889,2010
woodbridge,va,chevron,240.0,4/27/2007,38.6580556,-77.25,2002
port byron,ny,cigar,5.0,12/12/2009,43.0344444,-76.6241667,2009
azwell,wa,light,300.0,7/19/2010,47.9372222,-119.8752778,2010
new york city (brooklyn),ny,disk,300.0,2/18/2001,40.7141667,-74.0063889,1970
moriches (long island),ny,other,120.0,5/13/2012,40.8072222,-72.8216667,1995
north hollywood,ca,triangle,900.0,6/2/2013,34.1722222,-118.3780556,2013
indianapolis,in,circle,300.0,10/23/2013,39.7683333,-86.1580556,2013
williamsburg,oh,diamond,20.0,2/5/2003,39.0541667,-84.0530556,1997
snohomish,wa,light,900.0,10/14/2013,47.9130556,-122.0969444,2013
new york city (astoria; queens),ny,other,600.0,1/12/2012,40.7141667,-74.0063889,2011
coram,ny,cone,300.0,7/14/2013,40.8686111,-73.0019444,2013
phoenix,az,triangle,40.0,12/2/2000,33.4483333,-112.0733333,2000
moundridge,ks,light,1140.0,11/9/2002,38.2030556,-97.5188889,2002
methuen,ma,oval,10.0,3/7/1998,42.7261111,-71.1913889,1995
acme,mi,light,60.0,7/30/2002,44.7719444,-85.5013889,2002
san dimas,ca,oval,600.0,3/19/2009,34.1066667,-117.8058333,2009
san diego,ca,cigar,60.0,1/10/2009,32.7152778,-117.1563889,2007
mansfield,oh,cigar,1200.0,1/28/1999,40.7583333,-82.5155556,1973
new sharon,me,oval,3600.0,1/16/2014,44.6388889,-70.0161111,2014
lorane,or,circle,90.0,10/12/2001,43.8377778,-123.2377778,2001
jasper,fl,fireball,300.0,11/21/2010,30.5180556,-82.9483333,1945
cumming,ga,circle,180.0,5/29/2012,34.2072222,-84.1402778,2012
port arthur,tx,light,15.0,3/13/2012,29.8986111,-93.9286111,2011
atlanta,ga,cylinder,60.0,7/3/2013,33.7488889,-84.3880556,2013
tulsa,ok,flash,1.0,10/2/1999,36.1538889,-95.9925,1999
chambersburg,pa,cylinder,180.0,2/1/2007,39.9375,-77.6613889,2007
kenosha,wi,light,720.0,7/1/2002,42.5847222,-87.8211111,2002
tinley park,il,cigar,60.0,7/15/2005,41.5733333,-87.7844444,2005
denver,co,oval,240.0,4/28/2001,39.7391667,-104.9841667,2001
palestine,tx,light,300.0,2/18/2001,31.7619444,-95.6305556,2001
new castle,de,triangle,30.0,7/22/2013,39.6619444,-75.5666667,1988
las cruces,nm,oval,300.0,11/28/2007,32.3122222,-106.7777778,2007
deerfield beach,fl,light,180.0,8/5/2012,26.3180556,-80.1,2012
brecksville (near),oh,light,120.0,10/30/2012,41.3197222,-81.6269444,2012
wittman,md,triangle,900.0,4/12/2013,38.7936111,-76.2944444,1975
lavon,tx,light,900.0,10/31/2008,33.0275,-96.4338889,2008
sloatsburg,ny,light,600.0,3/13/2012,41.1544444,-74.1933333,2012
bakersfield,ca,light,300.0,9/15/2005,35.3733333,-119.0177778,2005
mccall,id,fireball,10.0,11/20/2001,44.9111111,-116.0977778,1994
troy,oh,triangle,120.0,2/22/2002,40.0394444,-84.2033333,2002
plant city,fl,triangle,60.0,9/2/2005,28.0183333,-82.1130556,1985
wenatchee,wa,flash,7200.0,3/19/2002,47.4236111,-120.3091667,2002
portland,or,light,300.0,5/15/2006,45.5236111,-122.675,2006
great bend,pa,oval,3.0,10/31/2008,41.9716667,-75.7436111,2008
coto de caza,ca,other,15.0,11/28/2007,33.6041667,-117.5861111,2007
san diego,ca,triangle,15.0,10/12/2001,32.7152778,-117.1563889,2001
eustis,fl,circle,2700.0,12/2/2013,28.8525,-81.6855556,2013
rayne,la,light,15.0,6/12/2008,30.2347222,-92.2683333,2008
dorrington,ca,light,15.0,6/12/2008,38.3013889,-120.2761111,2002
fontana,ca,circle,25.0,12/12/2009,34.0922222,-117.4341667,2009
cloverdale,ca,light,3600.0,7/3/2013,38.8055556,-123.0161111,2013
glencoe,il,formation,900.0,11/2/2004,42.135,-87.7580556,2004
monroe,mi,fireball,120.0,12/12/2011,41.9163889,-83.3977778,2011
oceanside,ca,light,20.0,11/21/2010,33.1958333,-117.3786111,2010
tucson,az,egg,1200.0,7/14/1999,32.2216667,-110.9258333,1999
vista,ca,disk,3.0,1/7/2000,33.2,-117.2416667,2000
miami,fl,light,300.0,3/13/2012,25.7738889,-80.1938889,2012
dana point,ca,circle,30.0,1/10/2009,33.4669444,-117.6972222,2008
morongo valley,ca,fireball,30.0,3/2/2004,34.0469444,-116.58,2004
cumberland,ri,triangle,10.0,1/11/2005,41.9666667,-71.4333333,2005
buckeye,az,sphere,300.0,3/7/1998,33.3702778,-112.5830556,1997
dexter,ny,disk,60.0,6/23/2010,44.0077778,-76.0447222,1988
cream ridge,nj,light,5.0,3/19/2009,40.135,-74.5244444,2009
new york city (bronx),ny,light,720.0,2/28/2013,40.7141667,-74.0063889,2013
ipava,il,triangle,900.0,11/1/1998,40.3513889,-90.3244444,1998
troy,mo,circle,240.0,5/2/2014,38.9794444,-90.9805556,2014
jackson,tn,disk,120.0,6/9/2009,35.6144444,-88.8138889,2009
massillon,oh,triangle,360.0,11/21/2010,40.7966667,-81.5216667,2010
coto de caza,ca,flash,1.0,3/18/2014,33.6041667,-117.5861111,2014
east williston,ny,sphere,780.0,8/11/2004,40.7583333,-73.6352778,2004
new york city (manhattan),ny,cross,10.0,2/14/2010,40.7141667,-74.0063889,2009
west los angeles,ca,oval,30.0,8/5/2012,34.0522222,-118.2427778,2012
chicago,il,changing,2400.0,12/12/2009,41.85,-87.65,2009
mesa,az,circle,600.0,11/11/2003,33.4222222,-111.8219444,2003
austin,tx,light,15.0,1/28/1999,30.2669444,-97.7427778,1998
new albany,in,triangle,120.0,7/6/2010,38.2855556,-85.8241667,2010
savannah,ga,triangle,60.0,6/20/2005,32.0833333,-81.1,2004
rippon,wv,other,10.0,5/14/2002,39.2183333,-77.9055556,2002
st. louis,mo,fireball,300.0,8/5/2012,38.6272222,-90.1977778,2012
point arena,ca,triangle,900.0,10/23/2013,38.9088889,-123.6919444,2013
plano,tx,formation,10.0,11/20/2002,33.0197222,-96.6986111,2002
estill springs,tn,circle,7200.0,1/24/2012,35.2705556,-86.1280556,2012
belfield,nd,disk,900.0,8/28/2002,46.8852778,-103.1991667,2000
fayetteville,nc,disk,6.0,10/31/2008,35.0525,-78.8786111,2008
sonoma,ca,fireball,300.0,9/24/2012,38.2919444,-122.4569444,2012
cohasset,ma,light,900.0,4/27/2007,42.2416667,-70.8041667,1974
dallardsville,tx,rectangle,30.0,2/23/2000,30.6283333,-94.6316667,2000
panama city,fl,light,90.0,4/11/2014,30.1586111,-85.6602778,2014
moran,tx,flash,900.0,11/21/2010,32.5475,-99.1655556,2010
orlando,fl,light,30.0,11/28/2007,28.5380556,-81.3794444,2007
bridgeton,mo,light,180.0,9/30/2013,38.7669444,-90.4113889,2013
monroe,ct,triangle,300.0,2/18/2001,41.3325,-73.2077778,2000
vancouver,wa,oval,480.0,5/13/2012,45.6388889,-122.6602778,2012
appling,ga,circle,20.0,6/2/2013,33.5458333,-82.3161111,2013
aurora,il,fireball,10.0,11/17/1999,41.7605556,-88.32,1999
laguna hills,ca,rectangle,300.0,8/7/2007,33.6125,-117.7119444,2007
yreka,ca,sphere,10.0,3/11/2003,41.7355556,-122.6333333,2002
studio city (san fernando valley),ca,rectangle,2.0,1/7/2000,34.1486111,-118.3955556,2000
college station,tx,triangle,7200.0,11/9/2004,30.6277778,-96.3341667,2004
tecumseh,ne,triangle,300.0,5/13/2012,40.3666667,-96.1958333,2012
omaha,ne,sphere,240.0,9/9/2013,41.2586111,-95.9375,2009
cullman,al,sphere,600.0,11/21/2010,34.1747222,-86.8436111,2010
southbury,ct,cone,30.0,12/12/2009,41.4813889,-73.2136111,2009
murfreesboro,tn,fireball,120.0,7/3/2013,35.8455556,-86.3902778,2013
bardstown,ky,disk,600.0,8/5/2009,37.8091667,-85.4669444,1974
coral springs,fl,other,600.0,9/24/2012,26.2708333,-80.2708333,2012
sarasota,fl,other,1800.0,10/30/2012,27.3361111,-82.5308333,2012
ajo,az,light,900.0,12/14/2006,32.3716667,-112.86,2006
north babylon,ny,circle,120.0,12/12/2009,40.7163889,-73.3222222,2009
joplin,mo,light,300.0,12/5/2013,37.0841667,-94.5130556,2007
international falls,mn,cross,2700.0,4/13/2010,48.6011111,-93.4108333,2010
spokane,wa,light,9000.0,2/22/2002,47.6588889,-117.425,2002
buffalo,ny,fireball,3600.0,7/14/2013,42.8863889,-78.8786111,2013
los angeles,ca,teardrop,420.0,6/9/2009,34.0522222,-118.2427778,2009
san pedro,ca,other,25.0,7/19/2010,33.7358333,-118.2913889,2010
addison,tx,triangle,5.0,11/17/1999,32.9616667,-96.8288889,1999
dallesport,wa,circle,1500.0,8/7/2007,45.6175,-121.1783333,2007
vacaville (fairfield area),ca,circle,300.0,12/20/2012,38.3566667,-121.9866667,2012
cottage grove,mn,changing,9000.0,6/12/2008,44.8277778,-92.9436111,2008
boardman,oh,circle,1200.0,1/5/2011,41.0241667,-80.6630556,2010
apple valley,mn,fireball,180.0,7/6/2011,44.7319444,-93.2175,2011
redfield,ny,formation,15.0,8/19/2000,43.5330556,-75.8219444,2000
gibsonia,pa,formation,1800.0,11/11/2013,40.63,-79.9697222,2013
ellington,ct,triangle,180.0,12/23/2002,41.9038889,-72.4702778,1988
roseville,mn,rectangle,15.0,9/1/2004,45.0061111,-93.1563889,1976
pensacola,fl,circle,3600.0,3/19/2009,30.4211111,-87.2169444,2009
lawrenceville,il,circle,180.0,5/29/2012,38.7291667,-87.6816667,2012
phoenix,az,cigar,600.0,6/18/2003,33.4483333,-112.0733333,2003
silverdale,wa,cylinder,32400.0,1/31/2011,47.6447222,-122.6936111,1958
wilsonville,il,circle,240.0,10/8/2007,39.0708333,-89.8561111,1979
phillipsburg,nj,light,300.0,9/9/2013,40.6936111,-75.1905556,2013
lincoln park,mi,oval,180.0,7/6/2010,42.2505556,-83.1786111,2010
cooper city,fl,other,15.0,2/14/2006,26.0569444,-80.2719444,2000
pasadena,ca,light,300.0,2/23/2000,34.1477778,-118.1436111,2000
tucson,az,triangle,10.0,1/22/2004,32.2216667,-110.9258333,1997
decatur (atlanta suburb),ga,sphere,1200.0,6/12/2007,33.7747222,-84.2963889,2007
philadelphia,pa,oval,5.0,10/10/2011,39.9522222,-75.1641667,2011
columbia,mo,light,120.0,6/12/2008,38.9516667,-92.3338889,2007
manchester,mi,other,600.0,7/17/2011,42.1502778,-84.0377778,2011
napa,ca,light,2.0,9/28/2003,38.2972222,-122.2844444,1994
spokane,wa,formation,4.0,12/12/2011,47.6588889,-117.425,2011
grand canyon,az,light,60.0,4/27/2004,36.0544444,-112.1386111,2004
glenolden,pa,oval,2.0,3/19/2009,39.9,-75.2894444,2009
stover,mo,light,180.0,9/2/2005,38.4408333,-92.9916667,2005
redondo beach,ca,chevron,180.0,2/18/2011,33.8491667,-118.3875,2011
santa cruz (@ 3200ft near bonnie doon airport),ca,circle,300.0,8/30/1999,36.9741667,-122.0297222,1999
long beach,ms,oval,30.0,6/9/2009,30.3502778,-89.1527778,2009
trion,ga,sphere,60.0,9/24/2012,34.5438889,-85.3105556,2012
fort collins,co,circle,10.0,10/30/2006,40.5852778,-105.0838889,2006
hampton,va,other,600.0,5/13/2012,37.0297222,-76.3455556,2011
redding,ca,light,60.0,7/14/2013,40.5866667,-122.3905556,2013
atlanta,ga,disk,30.0,5/2/2003,33.7488889,-84.3880556,2003
hernando,ms,rectangle,30.0,5/12/2009,34.8238889,-89.9936111,2009
el segundo,ca,light,2700.0,10/30/2012,33.9191667,-118.4155556,2012
buffalo,ny,changing,7200.0,8/30/1999,42.8863889,-78.8786111,1997
wanamie (newport twp.),pa,light,20.0,5/15/2013,41.1733333,-76.0358333,2013
redondo beach,ca,circle,180.0,11/28/2007,33.8491667,-118.3875,2007
san diego,ca,light,600.0,3/19/2002,32.7152778,-117.1563889,1998
chicago,il,light,3600.0,10/31/2008,41.85,-87.65,2008
richwood,tx,fireball,20.0,12/2/2000,29.0558333,-95.4097222,2000
everton,mo,light,3600.0,9/29/2004,37.3425,-93.7022222,1970
sachse,tx,sphere,30.0,9/30/2013,32.9761111,-96.595,2013
lehigh acres,fl,other,25.0,4/16/2005,26.625,-81.625,2005
murrieta,ca,cylinder,300.0,6/14/2012,33.5538889,-117.2130556,2012
vancouver,wa,triangle,30.0,5/12/2010,45.6388889,-122.6602778,2010
colorado springs,co,rectangle,7200.0,9/24/2003,38.8338889,-104.8208333,2003
san diego,ca,triangle,240.0,9/2/2005,32.7152778,-117.1563889,2003
haiku,hi,light,30.0,2/14/2014,20.9175,-156.3258333,2014
fords,nj,light,600.0,1/5/2011,40.5291667,-74.3163889,2010
los angeles (downtown),ca,fireball,5.0,11/20/2002,34.0522222,-118.2427778,1998
snyder,tx,disk,420.0,5/15/2013,32.7177778,-100.9172222,2013
hattiesburg,ms,flash,600.0,7/3/2013,31.3269444,-89.2902778,2013
westford,ma,circle,10.0,12/2/2013,42.5791667,-71.4383333,2013
brownsville,tx,light,900.0,12/14/2004,25.9013889,-97.4972222,1998
flint,mi,light,60.0,8/30/2013,43.0125,-83.6875,2013
newport news,va,other,60.0,4/16/2005,36.9786111,-76.4283333,1980
alamo,tn,triangle,604800.0,10/25/2011,35.7847222,-89.1172222,2011
baltimore,md,light,1500.0,8/5/2001,39.2902778,-76.6125,2001
sisseton,sd,light,60.0,5/9/2003,45.6647222,-97.0494444,2002
paducah,ky,rectangle,2.0,5/14/2002,37.0833333,-88.6,2002
san jose,ca,fireball,25.0,7/11/2000,37.3394444,-121.8938889,2000
brighton,mi,circle,300.0,10/28/2002,42.5294444,-83.7802778,1978
huron,ca,disk,300.0,7/19/2010,36.2027778,-120.1019444,2010
newark,ca,other,10.0,4/27/2003,37.5297222,-122.0391667,2003
scottsdale,az,disk,1800.0,10/19/1999,33.5091667,-111.8983333,1999
nicholasville,ky,triangle,45.0,7/14/1999,37.8805556,-84.5730556,1999
north las vegas,nv,other,2400.0,11/17/1999,36.1988889,-115.1166667,1999
columbus,oh,diamond,180.0,12/12/2009,39.9611111,-82.9988889,2009
akron,oh,triangle,300.0,8/30/2013,41.0813889,-81.5191667,2013
kalamazoo,mi,other,20.0,10/20/2005,42.2916667,-85.5872222,2003
barbourville,ky,light,2700.0,3/21/2003,36.8663889,-83.8888889,2003
south berwick,me,light,1800.0,1/7/2000,43.2344444,-70.81,1999
redding,ca,light,10.0,9/28/2002,40.5866667,-122.3905556,2002
gilbert,az,light,900.0,7/23/2000,33.3527778,-111.7883333,2000
thornton,co,fireball,5.0,2/18/2001,39.8680556,-104.9713889,2001
johnsonville,ny,circle,45.0,7/4/2012,42.9144444,-73.5141667,2012
ponte vedra beach,fl,light,300.0,1/12/2012,30.2394444,-81.3858333,2012
knox,in,disk,180.0,2/14/2006,41.2958333,-86.625,2005
waldorf,md,oval,3600.0,2/14/2010,38.6244444,-76.9394444,1989
cobb,ca,triangle,300.0,9/24/2012,38.8222222,-122.7219444,2012
mountain ranch,ca,light,5400.0,12/12/2009,38.2283333,-120.5397222,2009
millstadt,il,light,5.0,9/26/1998,38.4613889,-90.0916667,1997
new river,az,other,60.0,12/19/2003,33.9158333,-112.1352778,2003
harleysville,pa,fireball,1500.0,7/4/2012,40.2794444,-75.3875,2012
fort plain,ny,triangle,120.0,9/17/2003,42.9313889,-74.6230556,2003
whitehall,oh,fireball,30.0,12/12/2011,39.9666667,-82.8855556,2011
missoula,mt,light,300.0,1/10/2014,46.8722222,-113.9930556,2013
westford,ma,fireball,3.0,12/20/2012,42.5791667,-71.4383333,2012
wilmington,nc,sphere,300.0,2/4/2013,34.2255556,-77.945,2013
rogers,ar,light,30.0,5/2/2014,36.3319444,-94.1183333,2014
cottage grove,mn,circle,300.0,11/28/2007,44.8277778,-92.9436111,1979
worthington,oh,fireball,300.0,7/3/2013,40.0930556,-83.0180556,2013
surfside beach,sc,light,1200.0,12/14/2004,33.6058333,-78.9733333,2004
hixson,tn,sphere,240.0,1/12/2012,35.1405556,-85.2327778,2011
goodyear,az,light,180.0,3/29/2004,33.4352778,-112.3575,2004
granite falls,wa,light,2.0,12/23/2002,48.0841667,-121.9675,2002
brady,ne,light,900.0,1/10/2009,41.0222222,-100.3672222,2008
waterbury,ct,chevron,240.0,3/9/2004,41.5580556,-73.0519444,2004
visalia,ca,light,300.0,12/14/2006,36.3302778,-119.2911111,2006
summit,il,circle,7.0,2/1/2007,41.7880556,-87.8102778,2006
orlando,fl,light,5.0,2/24/2007,28.5380556,-81.3794444,2007
mcmurray,pa,changing,2100.0,4/14/2009,40.2777778,-80.0841667,2009
tulsa,ok,triangle,2700.0,9/24/2012,36.1538889,-95.9925,2012
rock hill,sc,light,900.0,10/27/2004,34.9247222,-81.0252778,2004
palm coast,fl,circle,120.0,3/23/2011,29.5847222,-81.2080556,2011
mooresville,nc,other,6.0,8/5/2009,35.5847222,-80.8102778,2009
antioch,il,sphere,600.0,4/11/2014,42.4772222,-88.0955556,2014
stratford,ct,cigar,20.0,4/27/2007,41.1844444,-73.1336111,2007
holland,mi,sphere,60.0,4/16/2005,42.7875,-86.1088889,2005
seattle,wa,other,120.0,10/30/2006,47.6063889,-122.3308333,2006
douglaston,ny,triangle,60.0,5/12/2011,40.7686111,-73.7475,2011
evansville,in,circle,240.0,3/18/2014,37.9747222,-87.5558333,2014
jacksonville,al,circle,15.0,7/26/2002,33.8136111,-85.7613889,2002
las vegas,nv,other,1800.0,2/18/2001,36.175,-115.1363889,2001
niles,oh,changing,60.0,7/4/2012,41.1827778,-80.7655556,2012
wentzville,mo,oval,1200.0,8/5/2012,38.8113889,-90.8527778,2012
fort lauderdale,fl,oval,60.0,2/25/2003,26.1219444,-80.1436111,2003
lewiston,me,light,300.0,11/19/2012,44.1002778,-70.2152778,2012
richmond,va,triangle,90.0,2/14/2010,37.5536111,-77.4605556,2009
baton rouge,la,triangle,600.0,2/14/2006,30.4505556,-91.1544444,2001
chula vista,ca,light,2400.0,9/1/2004,32.64,-117.0833333,2004
little rock,ar,triangle,6.0,9/28/2002,34.7463889,-92.2894444,2001
charleston,wv,triangle,10.0,7/3/2013,38.3497222,-81.6327778,2013
hillsboro,or,triangle,600.0,7/5/1999,45.5230556,-122.9886111,1999
sacramento (approx. 45 mi. from; heading to san francisco),ca,disk,60.0,6/12/2008,38.5816667,-121.4933333,2008
volo,il,other,180.0,10/10/2011,42.3261111,-88.1677778,2011
chambersburg,pa,fireball,20.0,11/8/2005,39.9375,-77.6613889,2005
moore,ok,light,60.0,9/9/2013,35.3394444,-97.4863889,2013
bristol,ct,triangle,300.0,10/12/2001,41.6716667,-72.9497222,1971
sedona,az,light,180.0,7/8/2004,34.8697222,-111.7602778,2004
wellington,fl,sphere,2.0,1/10/2009,26.6583333,-80.2416667,2008
clayton,nc,circle,2.0,8/7/2011,35.6505556,-78.4566667,2011
redmond,wa,formation,240.0,9/30/2013,47.6741667,-122.1202778,2013
horsham,pa,light,20.0,3/21/2003,40.1783333,-75.1288889,2002
miami,fl,cone,10.0,3/8/2007,25.7738889,-80.1938889,2007
san antonio,tx,light,300.0,5/11/2005,29.4238889,-98.4933333,2005
fallbrook,ca,cylinder,900.0,5/2/2003,33.3763889,-117.2502778,2003
park ridge,il,disk,900.0,8/12/2008,42.0111111,-87.8405556,2008
olympia (east of),wa,formation,120.0,11/20/2002,47.0380556,-122.8994444,1997
chehalis,wa,light,780.0,1/31/2004,46.6622222,-122.9627778,2004
atlanta,ga,sphere,120.0,12/12/2009,33.7488889,-84.3880556,2009
san antonio,tx,oval,60.0,3/2/2004,29.4238889,-98.4933333,1971
lavalette,wv,circle,180.0,12/12/2009,38.3227778,-82.4469444,2009
pacific beach,ca,oval,1800.0,4/22/2003,32.7977778,-117.2394444,1984
keyser,wv,light,7.0,11/21/2010,39.4408333,-78.9741667,2010
los angeles,ca,other,1200.0,2/18/2011,34.0522222,-118.2427778,2010
dean,tx,light,300.0,9/2/2005,33.9502778,-98.3458333,2001
pompano beach,fl,triangle,900.0,1/28/1999,26.2375,-80.125,1998
chamberlain,sd,light,300.0,3/23/2011,43.8108333,-99.3302778,2011
bend,or,oval,180.0,2/18/2013,44.0583333,-121.3141667,2012
pembroke pines,fl,cross,2580.0,8/24/2004,26.0027778,-80.2241667,2004
boston,ma,fireball,1.0,6/6/2000,42.3583333,-71.0602778,2000
seattle,wa,triangle,2.0,11/9/2004,47.6063889,-122.3308333,2004
holland,ny,circle,90.0,4/27/2007,42.6411111,-78.5419444,2007
jacksonville,fl,teardrop,3.0,3/4/2008,30.3319444,-81.6558333,2007
bessemer city,nc,formation,2.0,9/24/2012,35.2847222,-81.2841667,2012
seattle,wa,circle,20.0,8/7/2007,47.6063889,-122.3308333,2007
andover,oh,fireball,60.0,6/20/2012,41.6066667,-80.5725,2012
mojave,ca,triangle,3.0,7/14/2013,35.0525,-118.1730556,2013
dallas,tx,light,2.0,12/9/2000,32.7833333,-96.8,2000
augusta,ga,cone,180.0,9/21/2000,33.4708333,-81.975,2000
willow creek,ca,sphere,300.0,2/18/2013,40.9397222,-123.6302778,1997
los angeles,ca,light,5.0,4/18/2014,34.0522222,-118.2427778,2014
east killingly,ct,disk,600.0,4/26/2000,41.8491667,-71.8191667,2000
las cruces,nm,circle,900.0,8/5/2009,32.3122222,-106.7777778,2009
bath,oh,oval,2700.0,2/14/2006,41.1888889,-81.6363889,1974
falmouth,ky,circle,120.0,1/16/2014,38.6766667,-84.3302778,2014
spring grove,va,changing,10800.0,2/10/2012,37.1655556,-76.9736111,2012
port angeles,wa,light,120.0,8/24/2010,48.1183333,-123.4294444,2010
flint,mi,sphere,30.0,10/27/2004,43.0125,-83.6875,2004
pocatello,id,oval,10.0,10/15/2003,42.8713889,-112.4447222,2003
ballwin,mo,disk,1200.0,6/18/2004,38.595,-90.5461111,1973
san diego,ca,other,1800.0,8/19/2012,32.7152778,-117.1563889,2012
north myrtle beach,sc,circle,180.0,9/30/2013,33.8158333,-78.6802778,2013
new orleans,la,cigar,7200.0,6/12/2008,29.9544444,-90.075,2008
sipsey,al,disk,60.0,2/1/2007,33.8247222,-87.0861111,2000
waxhaw,nc,sphere,2400.0,9/9/2013,34.9244444,-80.7436111,2013
new river,az,light,1200.0,11/28/2007,33.9158333,-112.1352778,2007
lake oswego,or,diamond,240.0,12/2/2013,45.4208333,-122.6694444,2013
placitas,nm,disk,1800.0,9/29/2004,35.3069444,-106.4241667,2004
columbia,md,other,3600.0,1/11/2005,39.2402778,-76.8397222,2004
columbia,ms,teardrop,300.0,11/20/2001,31.2516667,-89.8375,2001
kure beach,nc,circle,1500.0,8/5/2012,33.9966667,-77.9075,2012
whitefield,nh,disk,600.0,10/8/2007,44.3730556,-71.6105556,2007
kelso,wa,sphere,300.0,1/30/2014,46.1469444,-122.9072222,2014
watauga,tx,light,1.0,8/30/2013,32.8577778,-97.2544444,2013
sacramento,ca,other,2.0,4/8/2002,38.5816667,-121.4933333,2002
phoenix,az,oval,240.0,4/24/2014,33.4483333,-112.0733333,2014
lake havasu city,az,flash,1.0,6/27/2011,34.4838889,-114.3216667,2011
bangor,me,light,60.0,5/15/2013,44.8011111,-68.7783333,2013
shelby,nc,other,1200.0,2/27/2014,35.2922222,-81.5358333,2014
chester,nj,circle,240.0,3/31/2008,40.7841667,-74.6972222,1997
maple lake,mn,fireball,0.5,12/12/2009,45.2291667,-94.0016667,2009
westchester,oh,rectangle,180.0,6/14/2012,39.3302778,-84.4083333,2012
logan,wv,triangle,120.0,10/23/2013,37.8486111,-81.9936111,2013
penn laird,va,diamond,240.0,3/13/2012,38.3855556,-78.8027778,2012
sanbornton,nh,disk,240.0,10/11/2005,43.4891667,-71.5827778,2005
redlands,ca,changing,600.0,12/16/2005,34.0555556,-117.1816667,2005
eugene,or,cigar,10.0,3/11/2003,44.0522222,-123.0855556,2003
portland,or,fireball,3.0,2/4/2013,45.5236111,-122.675,2012
houston,tx,light,3600.0,8/12/2008,29.7630556,-95.3630556,2008
ventura,ca,formation,180.0,4/14/2009,34.2783333,-119.2922222,2009
florham park,nj,light,5.0,11/20/2013,40.7877778,-74.3886111,2013
port jefferson,ny,disk,3600.0,4/9/2004,40.9463889,-73.0697222,1969
chaska,mn,disk,10.0,12/2/2013,44.7894444,-93.6019444,2013
lakeside,ca,fireball,300.0,12/20/2012,32.8572222,-116.9213889,2012
arlington heights,il,circle,7200.0,7/4/2012,42.0883333,-87.9805556,2010
kelseyville,ca,fireball,600.0,7/4/2012,38.9780556,-122.8383333,2012
silverdale,wa,light,1140.0,9/30/2013,47.6447222,-122.6936111,2013
foxboro,ma,circle,15.0,12/20/2000,42.0583333,-71.25,2000
san francisco,ca,other,1200.0,11/28/2007,37.775,-122.4183333,2007
derby,ks,fireball,120.0,9/30/2013,37.5455556,-97.2686111,2013
gilbert,az,circle,180.0,1/31/2011,33.3527778,-111.7883333,2011
